檔案,類型,記錄Key,名稱,欄位,舊值,新值
STGMSG7.INI,changed,200390,30883,Name,30884,30883
STGMSG7.INI,changed,200667,30910,Name,30911,30910
STGMSG7.INI,changed,200130,30873,Name,30874,30873
STGMSG7.INI,changed,200513,30887,Name,30888,30887
STGMSG7.INI,changed,200097,30874,Name,30875,30874
STGMSG7.INI,changed,200787,30937,Name,30938,30937
STGMSG7.INI,changed,200529,30887,Name,30888,30887
STGMSG7.INI,changed,200186,30884,Name,30885,30884
STGMSG7.INI,changed,200070,30873,Name,30874,30873
STGMSG7.INI,changed,200197,30885,Name,30886,30885
STGMSG7.INI,changed,200689,30900,Name,30901,30900
STGMSG7.INI,changed,200770,30890,Name,30891,30890
STGMSG7.INI,changed,200771,30890,Name,30891,30890
STGMSG7.INI,changed,200064,30873,Name,30874,30873
STGMSG7.INI,changed,200574,30892,Name,30893,30892
STGMSG7.INI,changed,200268,30886,Name,30887,30886
STGMSG7.INI,changed,200814,30938,Name,30939,30938
STGMSG7.INI,changed,200118,30878,Name,30879,30878
STGMSG7.INI,changed,200261,30886,Name,30887,30886
STGMSG7.INI,changed,200671,30910,Name,30911,30910
STGMSG7.INI,changed,200869,30887,Name,30888,30887
STGMSG7.INI,changed,200695,30900,Name,30901,30900
STGMSG7.INI,changed,200581,30899,Name,30900,30899
STGMSG7.INI,changed,200752,30934,Name,30935,30934
STGMSG7.INI,changed,200639,30908,Name,30909,30908
STGMSG7.INI,changed,200198,30885,Name,30886,30885
STGMSG7.INI,changed,200619,30908,Name,30909,30908
STGMSG7.INI,changed,200251,30886,Name,30887,30886
STGMSG7.INI,changed,200459,30887,Name,30888,30887
STGMSG7.INI,changed,200334,30882,Name,30883,30882
STGMSG7.INI,changed,200195,30885,Name,30886,30885
STGMSG7.INI,changed,200856,30887,Name,30888,30887
STGMSG7.INI,changed,200419,30888,Name,30889,30888
STGMSG7.INI,changed,200333,30882,Name,30883,30882
STGMSG7.INI,changed,200867,30887,Name,30888,30887
STGMSG7.INI,changed,200521,30887,Name,30888,30887
STGMSG7.INI,changed,200401,30887,Name,30888,30887
STGMSG7.INI,changed,200135,30879,Name,30880,30879
STGMSG7.INI,changed,200660,30909,Name,30910,30909
STGMSG7.INI,changed,200823,30938,Name,30939,30938
STGMSG7.INI,changed,200409,30887,Name,30888,30887
STGMSG7.INI,changed,200410,30887,Name,30888,30887
STGMSG7.INI,changed,200712,30919,Name,30920,30919
STGMSG7.INI,changed,200460,30887,Name,30888,30887
STGMSG7.INI,changed,200500,30889,Name,30890,30889
STGMSG7.INI,changed,200900,30885,Name,30886,30885
STGMSG7.INI,changed,200133,30879,Name,30880,30879
STGMSG7.INI,changed,200758,30934,Name,30935,30934
STGMSG7.INI,changed,200170,30882,Name,30883,30882
STGMSG7.INI,changed,200609,30908,Name,30909,30908
STGMSG7.INI,changed,200377,30883,Name,30884,30883
STGMSG7.INI,changed,200827,30938,Name,30939,30938
STGMSG7.INI,changed,200405,30887,Name,30888,30887
STGMSG7.INI,changed,200761,30934,Name,30935,30934
STGMSG7.INI,changed,200159,30881,Name,30882,30881
STGMSG7.INI,changed,200418,30888,Name,30889,30888
STGMSG7.INI,changed,200338,30882,Name,30883,30882
STGMSG7.INI,changed,200697,30906,Name,30907,30906
STGMSG7.INI,changed,200602,30908,Name,30909,30908
STGMSG7.INI,changed,200318,30885,Name,30886,30885
STGMSG7.INI,changed,200296,30880,Name,30881,30880
STGMSG7.INI,changed,200446,30887,Name,30888,30887
STGMSG7.INI,changed,200558,30887,Name,30888,30887
STGMSG7.INI,changed,200907,30943,Name,30944,30943
STGMSG7.INI,changed,200293,30881,Name,30882,30881
STGMSG7.INI,changed,200969,30889,Name,30890,30889
STGMSG7.INI,changed,200974,30945,Name,30946,30945
STGMSG7.INI,changed,200274,30886,Name,30887,30886
STGMSG7.INI,changed,200396,30887,Name,30888,30887
STGMSG7.INI,changed,200060,30873,Name,30874,30873
STGMSG7.INI,changed,200688,30915,Name,30916,30915
STGMSG7.INI,changed,200355,30884,Name,30885,30884
STGMSG7.INI,changed,200826,30938,Name,30939,30938
STGMSG7.INI,changed,200317,30885,Name,30886,30885
STGMSG7.INI,changed,200705,30916,Name,30917,30916
STGMSG7.INI,changed,200880,30887,Name,30888,30887
STGMSG7.INI,changed,200127,30878,Name,30879,30878
STGMSG7.INI,changed,200324,30880,Name,30881,30880
STGMSG7.INI,changed,200514,30887,Name,30888,30887
STGMSG7.INI,changed,200608,30908,Name,30909,30908
STGMSG7.INI,changed,200858,30887,Name,30888,30887
STGMSG7.INI,changed,200824,30938,Name,30939,30938
STGMSG7.INI,changed,200774,30890,Name,30891,30890
STGMSG7.INI,changed,200106,30877,Name,30878,30877
STGMSG7.INI,changed,200145,30880,Name,30881,30880
STGMSG7.INI,changed,200873,30887,Name,30888,30887
STGMSG7.INI,changed,200123,30878,Name,30879,30878
STGMSG7.INI,changed,200985,30953,Name,30954,30953
STGMSG7.INI,changed,200074,30873,Name,30874,30873
STGMSG7.INI,changed,200164,30882,Name,30883,30882
STGMSG7.INI,changed,200447,30887,Name,30888,30887
STGMSG7.INI,changed,200777,30890,Name,30891,30890
STGMSG7.INI,changed,200511,30887,Name,30888,30887
STGMSG7.INI,changed,200071,30873,Name,30874,30873
STGMSG7.INI,changed,200587,30905,Name,30906,30905
STGMSG7.INI,changed,200240,30881,Name,30882,30881
STGMSG7.INI,changed,200442,30887,Name,30888,30887
STGMSG7.INI,changed,200731,30933,Name,30934,30933
STGMSG7.INI,changed,200851,30941,Name,30942,30941
STGMSG7.INI,changed,200593,30908,Name,30909,30908
STGMSG7.INI,changed,200532,30887,Name,30888,30887
STGMSG7.INI,changed,200863,30887,Name,30888,30887
STGMSG7.INI,changed,200661,30909,Name,30910,30909
STGMSG7.INI,changed,200751,30934,Name,30935,30934
STGMSG7.INI,changed,200357,30884,Name,30885,30884
STGMSG7.INI,changed,200822,30938,Name,30939,30938
STGMSG7.INI,changed,200361,30884,Name,30885,30884
STGMSG7.INI,changed,200528,30887,Name,30888,30887
STGMSG7.INI,changed,200801,30938,Name,30939,30938
STGMSG7.INI,changed,200767,30935,Name,30936,30935
STGMSG7.INI,changed,200439,30887,Name,30888,30887
STGMSG7.INI,changed,200772,30890,Name,30891,30890
STGMSG7.INI,changed,200448,30887,Name,30888,30887
STGMSG7.INI,changed,200717,30924,Name,30925,30924
STGMSG7.INI,changed,200059,30873,Name,30874,30873
STGMSG7.INI,changed,200820,30938,Name,30939,30938
STGMSG7.INI,changed,200850,30941,Name,30942,30941
STGMSG7.INI,changed,200444,30887,Name,30888,30887
STGMSG7.INI,changed,200559,30887,Name,30888,30887
STGMSG7.INI,changed,200830,30938,Name,30939,30938
STGMSG7.INI,changed,200178,30883,Name,30884,30883
STGMSG7.INI,changed,200821,30938,Name,30939,30938
STGMSG7.INI,changed,200588,30906,Name,30907,30906
STGMSG7.INI,changed,200303,30880,Name,30881,30880
STGMSG7.INI,changed,200081,30875,Name,30876,30875
STGMSG7.INI,changed,200708,30906,Name,30907,30906
STGMSG7.INI,changed,200286,30886,Name,30887,30886
STGMSG7.INI,changed,200604,30908,Name,30909,30908
STGMSG7.INI,changed,200781,30937,Name,30938,30937
STGMSG7.INI,changed,200408,30887,Name,30888,30887
STGMSG7.INI,changed,200413,30888,Name,30889,30888
STGMSG7.INI,changed,200412,30888,Name,30889,30888
STGMSG7.INI,changed,200989,30955,Name,30956,30955
STGMSG7.INI,changed,200562,30875,Name,30876,30875
STGMSG7.INI,changed,200264,30886,Name,30887,30886
STGMSG7.INI,changed,200973,30944,Name,30945,30944
STGMSG7.INI,changed,200703,30916,Name,30917,30916
STGMSG7.INI,changed,200076,30875,Name,30876,30875
STGMSG7.INI,changed,200450,30887,Name,30888,30887
STGMSG7.INI,changed,200501,30889,Name,30890,30889
STGMSG7.INI,changed,200255,30886,Name,30887,30886
STGMSG7.INI,changed,200785,30937,Name,30938,30937
STGMSG7.INI,changed,200829,30938,Name,30939,30938
STGMSG7.INI,changed,200700,30916,Name,30917,30916
STGMSG7.INI,changed,200692,30900,Name,30901,30900
STGMSG7.INI,changed,200676,30890,Name,30891,30890
STGMSG7.INI,changed,200156,30881,Name,30882,30881
STGMSG7.INI,changed,200455,30887,Name,30888,30887
STGMSG7.INI,changed,200246,30881,Name,30882,30881
STGMSG7.INI,changed,200192,30884,Name,30885,30884
STGMSG7.INI,changed,200295,30880,Name,30881,30880
STGMSG7.INI,changed,200560,30875,Name,30876,30875
STGMSG7.INI,changed,200870,30887,Name,30888,30887
STGMSG7.INI,changed,200802,30938,Name,30939,30938
STGMSG7.INI,changed,200116,30878,Name,30879,30878
STGMSG7.INI,changed,200306,30885,Name,30886,30885
STGMSG7.INI,changed,200662,30910,Name,30911,30910
STGMSG7.INI,changed,200901,30885,Name,30886,30885
STGMSG7.INI,changed,200556,30890,Name,30891,30890
STGMSG7.INI,changed,200899,30885,Name,30886,30885
STGMSG7.INI,changed,200397,30887,Name,30888,30887
STGMSG7.INI,changed,200825,30938,Name,30939,30938
STGMSG7.INI,changed,200504,30889,Name,30890,30889
STGMSG7.INI,changed,200836,30938,Name,30939,30938
STGMSG7.INI,changed,200414,30888,Name,30889,30888
STGMSG7.INI,changed,200062,30873,Name,30874,30873
STGMSG7.INI,changed,200348,30884,Name,30885,30884
STGMSG7.INI,changed,200701,30916,Name,30917,30916
STGMSG7.INI,changed,200362,30884,Name,30885,30884
STGMSG7.INI,changed,200427,30887,Name,30888,30887
STGMSG7.INI,changed,200537,30887,Name,30888,30887
STGMSG7.INI,changed,200299,30880,Name,30881,30880
STGMSG7.INI,changed,200670,30910,Name,30911,30910
STGMSG7.INI,changed,200868,30887,Name,30888,30887
STGMSG7.INI,changed,200431,30887,Name,30888,30887
STGMSG7.INI,changed,200425,30887,Name,30888,30887
STGMSG7.INI,changed,200591,30908,Name,30909,30908
STGMSG7.INI,changed,200663,30910,Name,30911,30910
STGMSG7.INI,changed,200416,30888,Name,30889,30888
STGMSG7.INI,changed,200346,30884,Name,30885,30884
STGMSG7.INI,changed,200189,30884,Name,30885,30884
STGMSG7.INI,changed,200531,30887,Name,30888,30887
STGMSG7.INI,changed,200519,30887,Name,30888,30887
STGMSG7.INI,changed,200832,30938,Name,30939,30938
STGMSG7.INI,changed,200780,30937,Name,30938,30937
STGMSG7.INI,changed,200371,30883,Name,30884,30883
STGMSG7.INI,changed,200429,30887,Name,30888,30887
STGMSG7.INI,changed,200968,30889,Name,30890,30889
STGMSG7.INI,changed,200764,30934,Name,30935,30934
STGMSG7.INI,changed,200072,30873,Name,30874,30873
STGMSG7.INI,changed,200503,30889,Name,30890,30889
STGMSG7.INI,changed,200716,30923,Name,30924,30923
STGMSG7.INI,changed,200838,30938,Name,30939,30938
STGMSG7.INI,changed,200406,30887,Name,30888,30887
STGMSG7.INI,changed,200573,30892,Name,30893,30892
STGMSG7.INI,changed,200259,30886,Name,30887,30886
STGMSG7.INI,changed,200128,30878,Name,30879,30878
STGMSG7.INI,changed,200291,30881,Name,30882,30881
STGMSG7.INI,changed,200994,30959,Name,30960,30959
STGMSG7.INI,changed,200105,30874,Name,30875,30874
STGMSG7.INI,changed,200698,30906,Name,30907,30906
STGMSG7.INI,changed,200871,30887,Name,30888,30887
STGMSG7.INI,changed,200262,30881,Name,30882,30881
STGMSG7.INI,changed,200524,30887,Name,30888,30887
STGMSG7.INI,changed,200693,30900,Name,30901,30900
STGMSG7.INI,changed,200815,30938,Name,30939,30938
STGMSG7.INI,changed,200437,30887,Name,30888,30887
STGMSG7.INI,changed,200922,30885,Name,30886,30885
STGMSG7.INI,changed,200104,30874,Name,30875,30874
STGMSG7.INI,changed,200637,30908,Name,30909,30908
STGMSG7.INI,changed,200831,30938,Name,30939,30938
STGMSG7.INI,changed,200684,30913,Name,30914,30913
STGMSG7.INI,changed,200319,30885,Name,30886,30885
STGMSG7.INI,changed,200364,30884,Name,30885,30884
STGMSG7.INI,changed,200492,30889,Name,30890,30889
STGMSG7.INI,changed,200818,30938,Name,30939,30938
STGMSG7.INI,changed,200875,30887,Name,30888,30887
STGMSG7.INI,changed,200344,30884,Name,30885,30884
STGMSG7.INI,changed,200590,30877,Name,30878,30877
STGMSG7.INI,changed,200298,30880,Name,30881,30880
STGMSG7.INI,changed,200535,30887,Name,30888,30887
STGMSG7.INI,changed,200980,30948,Name,30949,30948
STGMSG7.INI,changed,200167,30882,Name,30883,30882
STGMSG7.INI,changed,200098,30874,Name,30875,30874
STGMSG7.INI,changed,200389,30883,Name,30884,30883
STGMSG7.INI,changed,200523,30887,Name,30888,30887
STGMSG7.INI,changed,200632,30908,Name,30909,30908
STGMSG7.INI,changed,200533,30887,Name,30888,30887
STGMSG7.INI,changed,200635,30908,Name,30909,30908
STGMSG7.INI,changed,200965,30889,Name,30890,30889
STGMSG7.INI,changed,200137,30879,Name,30880,30879
STGMSG7.INI,changed,200874,30887,Name,30888,30887
STGMSG7.INI,changed,200352,30884,Name,30885,30884
STGMSG7.INI,changed,200877,30887,Name,30888,30887
STGMSG7.INI,changed,200840,30938,Name,30939,30938
STGMSG7.INI,changed,200976,30946,Name,30947,30946
STGMSG7.INI,changed,200288,30886,Name,30887,30886
STGMSG7.INI,changed,200136,30879,Name,30880,30879
STGMSG7.INI,changed,200730,30933,Name,30934,30933
STGMSG7.INI,changed,200449,30887,Name,30888,30887
STGMSG7.INI,changed,200628,30908,Name,30909,30908
STGMSG7.INI,changed,200138,30879,Name,30880,30879
STGMSG7.INI,changed,200687,30915,Name,30916,30915
STGMSG7.INI,changed,200722,30929,Name,30930,30929
STGMSG7.INI,changed,200232,30885,Name,30886,30885
STGMSG7.INI,changed,200683,30912,Name,30913,30912
STGMSG7.INI,changed,200495,30889,Name,30890,30889
STGMSG7.INI,changed,200235,30881,Name,30882,30881
STGMSG7.INI,changed,200584,30902,Name,30903,30902
STGMSG7.INI,changed,200706,30906,Name,30907,30906
STGMSG7.INI,changed,200793,30937,Name,30938,30937
STGMSG7.INI,changed,200902,30942,Name,30943,30942
STGMSG7.INI,changed,200517,30887,Name,30888,30887
STGMSG7.INI,changed,200988,30955,Name,30956,30955
STGMSG7.INI,changed,200508,30887,Name,30888,30887
STGMSG7.INI,changed,200325,30880,Name,30881,30880
STGMSG7.INI,changed,200641,30908,Name,30909,30908
STGMSG7.INI,changed,200606,30908,Name,30909,30908
STGMSG7.INI,changed,200142,30880,Name,30881,30880
STGMSG7.INI,changed,200904,30942,Name,30943,30942
STGMSG7.INI,changed,200462,30887,Name,30888,30887
STGMSG7.INI,changed,200724,30930,Name,30931,30930
STGMSG7.INI,changed,200666,30910,Name,30911,30910
STGMSG7.INI,changed,200736,30933,Name,30934,30933
STGMSG7.INI,changed,200812,30938,Name,30939,30938
STGMSG7.INI,changed,200905,30943,Name,30944,30943
STGMSG7.INI,changed,200279,30886,Name,30887,30886
STGMSG7.INI,changed,200622,30908,Name,30909,30908
STGMSG7.INI,changed,200552,30887,Name,30888,30887
STGMSG7.INI,changed,200835,30938,Name,30939,30938
STGMSG7.INI,changed,200305,30885,Name,30886,30885
STGMSG7.INI,changed,200382,30883,Name,30884,30883
STGMSG7.INI,changed,200506,30889,Name,30890,30889
STGMSG7.INI,changed,200876,30887,Name,30888,30887
STGMSG7.INI,changed,200557,30890,Name,30891,30890
STGMSG7.INI,changed,200387,30883,Name,30884,30883
STGMSG7.INI,changed,200086,30876,Name,30877,30876
STGMSG7.INI,changed,200337,30882,Name,30883,30882
STGMSG7.INI,changed,200080,30875,Name,30876,30875
STGMSG7.INI,changed,200563,30875,Name,30876,30875
STGMSG7.INI,changed,200987,30954,Name,30955,30954
STGMSG7.INI,changed,200316,30885,Name,30886,30885
STGMSG7.INI,changed,200122,30878,Name,30879,30878
STGMSG7.INI,changed,200301,30880,Name,30881,30880
STGMSG7.INI,changed,200864,30887,Name,30888,30887
STGMSG7.INI,changed,200411,30888,Name,30889,30888
STGMSG7.INI,changed,200776,30890,Name,30891,30890
STGMSG7.INI,changed,200571,30891,Name,30892,30891
STGMSG7.INI,changed,200839,30938,Name,30939,30938
STGMSG7.INI,changed,200402,30887,Name,30888,30887
STGMSG7.INI,changed,200153,30881,Name,30882,30881
STGMSG7.INI,changed,200510,30887,Name,30888,30887
STGMSG7.INI,changed,200440,30887,Name,30888,30887
STGMSG7.INI,changed,200458,30887,Name,30888,30887
STGMSG7.INI,changed,200725,30931,Name,30932,30931
STGMSG7.INI,changed,200792,30937,Name,30938,30937
STGMSG7.INI,changed,200903,30943,Name,30944,30943
STGMSG7.INI,changed,200865,30887,Name,30888,30887
STGMSG7.INI,changed,200990,30955,Name,30956,30955
STGMSG7.INI,changed,200586,30904,Name,30905,30904
STGMSG7.INI,changed,200699,30906,Name,30907,30906
STGMSG7.INI,changed,200681,30911,Name,30912,30911
STGMSG7.INI,changed,200436,30887,Name,30888,30887
STGMSG7.INI,changed,200134,30879,Name,30880,30879
STGMSG7.INI,changed,200592,30908,Name,30909,30908
STGMSG7.INI,changed,200769,30934,Name,30935,30934
STGMSG7.INI,changed,200237,30881,Name,30882,30881
STGMSG7.INI,changed,200443,30887,Name,30888,30887
STGMSG7.INI,changed,200515,30887,Name,30888,30887
STGMSG7.INI,changed,200726,30932,Name,30933,30932
STGMSG7.INI,changed,200119,30878,Name,30879,30878
STGMSG7.INI,changed,200342,30882,Name,30883,30882
STGMSG7.INI,changed,200597,30908,Name,30909,30908
STGMSG7.INI,changed,200849,30941,Name,30942,30941
STGMSG7.INI,changed,200065,30873,Name,30874,30873
STGMSG7.INI,changed,200570,30891,Name,30892,30891
STGMSG7.INI,changed,200672,30910,Name,30911,30910
STGMSG7.INI,changed,200281,30886,Name,30887,30886
STGMSG7.INI,changed,200898,30885,Name,30886,30885
STGMSG7.INI,changed,200196,30885,Name,30886,30885
STGMSG7.INI,changed,200853,30940,Name,30941,30940
STGMSG7.INI,changed,200398,30887,Name,30888,30887
STGMSG7.INI,changed,200403,30887,Name,30888,30887
STGMSG7.INI,changed,200075,30874,Name,30875,30874
STGMSG7.INI,changed,200363,30884,Name,30885,30884
STGMSG7.INI,changed,200682,30912,Name,30913,30912
STGMSG7.INI,changed,200518,30887,Name,30888,30887
STGMSG7.INI,changed,200986,30954,Name,30955,30954
STGMSG7.INI,changed,200729,30933,Name,30934,30933
STGMSG7.INI,changed,200753,30934,Name,30935,30934
STGMSG7.INI,changed,200100,30874,Name,30875,30874
STGMSG7.INI,changed,200278,30886,Name,30887,30886
STGMSG7.INI,changed,200285,30886,Name,30887,30886
STGMSG7.INI,changed,200579,30897,Name,30898,30897
STGMSG7.INI,changed,200509,30887,Name,30888,30887
STGMSG7.INI,changed,200400,30887,Name,30888,30887
STGMSG7.INI,changed,200493,30889,Name,30890,30889
STGMSG7.INI,changed,200572,30891,Name,30892,30891
STGMSG7.INI,changed,200522,30887,Name,30888,30887
STGMSG7.INI,changed,200267,30886,Name,30887,30886
STGMSG7.INI,changed,200423,30888,Name,30889,30888
STGMSG7.INI,changed,200181,30883,Name,30884,30883
STGMSG7.INI,changed,200270,30886,Name,30887,30886
STGMSG7.INI,changed,200109,30878,Name,30879,30878
STGMSG7.INI,changed,200368,30883,Name,30884,30883
STGMSG7.INI,changed,200381,30883,Name,30884,30883
STGMSG7.INI,changed,200582,30900,Name,30901,30900
STGMSG7.INI,changed,200598,30908,Name,30909,30908
STGMSG7.INI,changed,200287,30886,Name,30887,30886
STGMSG7.INI,changed,200311,30881,Name,30882,30881
STGMSG7.INI,changed,200757,30934,Name,30935,30934
STGMSG7.INI,changed,200981,30949,Name,30950,30949
STGMSG7.INI,changed,200421,30888,Name,30889,30888
STGMSG7.INI,changed,200846,30940,Name,30941,30940
STGMSG7.INI,changed,200369,30883,Name,30884,30883
STGMSG7.INI,changed,200977,30946,Name,30947,30946
STGMSG7.INI,changed,200860,30887,Name,30888,30887
STGMSG7.INI,changed,200069,30873,Name,30874,30873
STGMSG7.INI,changed,200595,30908,Name,30909,30908
STGMSG7.INI,changed,200773,30890,Name,30891,30890
STGMSG7.INI,changed,200795,30938,Name,30939,30938
STGMSG7.INI,changed,200760,30934,Name,30935,30934
STGMSG7.INI,changed,200393,30887,Name,30888,30887
STGMSG7.INI,changed,200438,30887,Name,30888,30887
STGMSG7.INI,changed,200710,30917,Name,30918,30917
STGMSG7.INI,changed,200079,30875,Name,30876,30875
STGMSG7.INI,changed,200669,30910,Name,30911,30910
STGMSG7.INI,changed,200837,30938,Name,30939,30938
STGMSG7.INI,changed,200709,30906,Name,30907,30906
STGMSG7.INI,changed,200575,30893,Name,30894,30893
STGMSG7.INI,changed,200817,30938,Name,30939,30938
STGMSG7.INI,changed,200312,30880,Name,30881,30880
STGMSG7.INI,changed,200512,30887,Name,30888,30887
STGMSG7.INI,changed,200585,30903,Name,30904,30903
STGMSG7.INI,changed,200690,30900,Name,30901,30900
STGMSG7.INI,changed,200103,30874,Name,30875,30874
STGMSG7.INI,changed,200647,30908,Name,30909,30908
STGMSG7.INI,changed,200577,30895,Name,30896,30895
STGMSG7.INI,changed,200715,30922,Name,30923,30922
STGMSG7.INI,changed,200304,30885,Name,30886,30885
STGMSG7.INI,changed,200420,30888,Name,30889,30888
STGMSG7.INI,changed,200975,30946,Name,30947,30946
STGMSG7.INI,changed,200272,30886,Name,30887,30886
STGMSG7.INI,changed,200694,30900,Name,30901,30900
STGMSG7.INI,changed,200380,30883,Name,30884,30883
STGMSG7.INI,changed,200067,30873,Name,30874,30873
STGMSG7.INI,changed,200433,30887,Name,30888,30887
STGMSG7.INI,changed,200714,30921,Name,30922,30921
STGMSG7.INI,changed,200983,30951,Name,30952,30951
STGMSG7.INI,changed,200576,30894,Name,30895,30894
STGMSG7.INI,changed,200768,30936,Name,30937,30936
STGMSG7.INI,changed,200244,30881,Name,30882,30881
STGMSG7.INI,changed,200257,30886,Name,30887,30886
STGMSG7.INI,changed,200358,30884,Name,30885,30884
STGMSG7.INI,changed,200432,30887,Name,30888,30887
STGMSG7.INI,changed,200417,30888,Name,30889,30888
STGMSG7.INI,changed,200275,30886,Name,30887,30886
STGMSG7.INI,changed,200328,30882,Name,30883,30882
STGMSG7.INI,changed,200583,30901,Name,30902,30901
